Mjj,dYjj,wgdata,wg,wgvbs,wjets,z,dp,ttbar
350,2,502.0,275.4180146252911,107.5100572470119,5.974837779998779,56.714824080467224,410.4766845703125,43.779264530090586
350,2.5,444.0,251.75101027844357,99.90544162574315,5.974837779998779,56.714824080467224,410.4766845703125,37.84032269002273
350,3,383.0,209.51355108519056,88.15596503648067,2.778499126434326,53.247684836387634,410.4766845703125,30.713524475639133
400,1,429.0,254.2583295295044,99.67791803158889,2.778499126434326,41.114805579185486,410.4766845703125,36.88626818506418
400,1.5,412.0,237.09186475979368,97.68807192634904,2.778499126434326,41.114805579185486,410.4766845703125,35.40110007515432
400,2,389.0,215.1993148641268,94.58353837344202,2.778499126434326,41.114805579185486,410.4766845703125,33.20977140500872
400,2.5,350.0,199.97155597969686,88.87836667660031,2.778499126434326,41.114805579185486,410.4766845703125,29.661901078236042
400,3,310.0,170.6224737017692,79.7666610902861,2.778499126434326,41.114805579185486,410.4766845703125,25.103173426401554
450,1,320.0,198.9788388174493,87.02042324270133,2.778499126434326,41.114805579185486,410.4766845703125,28.794350056783514
450,1.5,310.0,188.91380219886196,85.60500211208182,2.778499126434326,41.114805579185486,410.4766845703125,27.773376076356726
450,2,296.0,174.2589881954773,83.22151029816177,2.778499126434326,41.114805579185486,410.4766845703125,26.501457690135794
450,2.5,264.0,165.74820559602813,78.38038487693575,2.778499126434326,41.114805579185486,410.4766845703125,24.178273324736438
450,3,235.0,141.9288556892352,70.83301642498282,2.778499126434326,41.114805579185486,410.4766845703125,20.87583080387958
500,1,260.0,160.8640571272408,76.30348997502642,0.0,25.940481305122375,0.0,21.082110128635122
500,1.5,252.0,151.85796481728903,75.06410305652662,0.0,25.940481305122375,0.0,20.398036725157
500,2,240.0,139.4178137234121,73.59949081118339,0.0,25.940481305122375,0.0,19.55022249304602
500,2.5,215.0,133.48422641071375,69.89248567546838,0.0,25.940481305122375,0.0,17.904917043910245
500,3,191.0,114.42205841143732,63.904867273821765,0.0,25.940481305122375,0.0,15.73358168946288
550,1,200.0,138.17958819267187,67.38120901056345,0.0,20.13353705406189,0.0,15.868823297671042
550,1.5,195.0,130.857459300727,66.46170979209955,0.0,20.13353705406189,0.0,15.441393964341842
550,2,187.0,120.68861579296026,65.4295439073444,0.0,20.13353705406189,0.0,14.685778819373809
550,2.5,172.0,114.96015375253592,62.43791189655667,0.0,20.13353705406189,0.0,13.664430899902982
550,3,154.0,102.69448714994542,57.64016767084604,0.0,20.13353705406189,0.0,11.977565883084935
600,1,164.0,111.77245514132483,58.960710751197894,0.0,9.226564526557922,0.0,12.01492470537778
600,1.5,159.0,105.6715962741564,58.28775446333702,0.0,9.226564526557922,0.0,11.660938307992183
600,2,152.0,98.83269093968374,57.705301622450406,0.0,9.226564526557922,0.0,11.211476281634532
600,2.5,142.0,94.1511860344599,55.389250444769914,0.0,9.226564526557922,0.0,10.703233329936666
600,3,128.0,84.42200319506264,51.6132964366675,0.0,9.226564526557922,0.0,9.552830217763585
650,1,134.0,84.73578763138903,52.19755154319819,0.0,9.226564526557922,0.0,9.188891698708176
650,1.5,130.0,79.8881853831972,51.82985579439219,0.0,9.226564526557922,0.0,8.839391072382568
650,2,124.0,74.89446199071062,51.40024928987032,0.0,9.226564526557922,0.0,8.70124818115437
650,2.5,117.0,71.31057030093325,49.46565001696354,0.0,9.226564526557922,0.0,8.522189403991433
650,3,106.0,63.092698277347154,46.40116485446697,0.0,9.226564526557922,0.0,7.703265245179864
700,1,102.0,73.15523810934792,44.70877944149788,0.0,9.226564526557922,0.0,7.107712196950388
700,1.5,98.0,68.30763389420281,44.44869242825325,0.0,9.226564526557922,0.0,6.758211332206201
700,2,94.0,64.27578999352227,44.069468537867124,0.0,9.226564526557922,0.0,6.715291338805628
700,2.5,88.0,61.23098333430062,42.67299609124666,0.0,9.226564526557922,0.0,6.608756215149924
700,3,80.0,54.81708450865153,40.255398231148774,0.0,9.226564526557922,0.0,5.875672519976661
750,1,89.0,59.74876345943812,39.60630030309517,0.0,9.226564526557922,0.0,5.529876687127923
750,1.5,86.0,56.57745410751704,39.38159174596626,0.0,9.226564526557922,0.0,5.402399190265512
750,2,82.0,53.539207952731886,39.09302461293487,0.0,9.226564526557922,0.0,5.359479196864938
750,2.5,78.0,51.14684517931346,37.90532029566316,0.0,9.226564526557922,0.0,5.25294401360459
750,3,70.0,45.1070532376707,35.85837955173997,0.0,9.226564526557922,0.0,4.81037809563584
800,1,76.0,50.15378430828241,34.57899966960508,0.0,4.449536323547363,0.0,4.640750636590908
800,1.5,73.0,48.07710090622095,34.35429230456907,0.0,4.449536323547363,0.0,4.581423898471782
800,2,70.0,45.500739250031984,34.14521368739156,0.0,4.449536323547363,0.0,4.581423898471782
800,2.5,67.0,43.58319753750948,33.274343283446115,0.0,4.449536323547363,0.0,4.545696649019717
800,3,60.0,38.559911790935075,31.50495091226844,0.0,4.449536323547363,0.0,4.186195406382082
